
Time;TrialNum;TriggerNum,Referencelandmark;Displaylandmark, GroundTruthDirection; EstDirection; Angle
8/5/2022 10:12:53 AM;;;;;;;
8/5/2022 10:13:33 AM;0;1;lm3front;lm1(RoofPiece_A);(-0.127, 0.000, -0.992);(-0.993, 0.000, -0.107);76.551
8/5/2022 10:13:35 AM;1;2;lm3front;lm2(Barn);(-0.369, 0.000, -0.929);(-0.903, 0.000, 0.424);93.466
8/5/2022 10:13:41 AM;2;3;lm3front;lm4(Fcapsule);(0.107, 0.000, 0.994);(0.718, 0.000, 0.683);40.283
8/5/2022 10:13:44 AM;3;4;lm3front;lm5(CobbleRock_E);(-0.489, 0.000, 0.872);(0.502, 0.000, 0.851);59.862
8/5/2022 10:13:45 AM;4;5;lm3front;lm6(Struct_Pavilion_B);(-0.989, 0.000, 0.146);(0.369, 0.000, 0.907);103.716
8/5/2022 10:14:07 AM;5;7;lm5front;lm1(RoofPiece_A);(0.145, 0.000, -0.989);(0.409, 0.000, 0.911);147.534
8/5/2022 10:14:08 AM;6;8;lm5front;lm2(Barn);(0.013, 0.000, -1.000);(0.704, 0.000, 0.706);134.321
8/5/2022 10:14:10 AM;7;9;lm5front;lm3(Car);(0.470, 0.000, -0.882);(0.466, 0.000, 0.885);124.199
8/5/2022 10:14:15 AM;8;10;lm5front;lm4(Fcapsule);(0.905, 0.000, -0.426);(-0.518, 0.000, 0.855);146.445
8/5/2022 10:14:17 AM;9;11;lm5front;lm6(Struct_Pavilion_B);(-0.580, 0.000, -0.814);(-0.914, 0.000, -0.328);34.765
8/5/2022 10:14:26 AM;10;13;lm4front;lm1(RoofPiece_A);(-0.134, 0.000, -0.991);(0.410, 0.000, 0.912);163.505
8/5/2022 10:14:27 AM;11;14;lm4front;lm2(Barn);(-0.291, 0.000, -0.957);(0.710, 0.000, 0.704);151.707
8/5/2022 10:14:32 AM;12;15;lm4front;lm3(Car);(-0.096, 0.000, -0.994);(0.970, 0.000, -0.223);82.528
8/5/2022 10:14:35 AM;13;16;lm4front;lm5(CobbleRock_E);(-0.936, 0.000, 0.350);(0.454, 0.000, -0.885);137.636
8/5/2022 10:14:37 AM;14;17;lm4front;lm6(Struct_Pavilion_B);(-0.909, 0.000, -0.416);(0.021, 0.000, -0.986);66.599
8/5/2022 10:14:50 AM;15;19;lm1front;lm2(Barn);(-0.902, 0.000, 0.423);(-0.777, 0.000, 0.629);13.856
8/5/2022 10:14:54 AM;16;20;lm1front;lm3(Car);(0.151, 0.000, 0.988);(0.349, 0.000, 0.930);11.914
8/5/2022 10:14:58 AM;17;21;lm1front;lm4(Fcapsule);(0.118, 0.000, 0.993);(0.971, 0.000, 0.226);70.155
8/5/2022 10:15:00 AM;18;22;lm1front;lm5(CobbleRock_E);(-0.158, 0.000, 0.987);(0.719, 0.000, 0.680);55.716
8/5/2022 10:15:02 AM;19;23;lm1front;lm6(Struct_Pavilion_B);(-0.526, 0.000, 0.850);(-0.491, 0.000, 0.871);2.308
8/5/2022 10:15:09 AM;20;25;lm2front;lm1(RoofPiece_A);(0.950, 0.000, -0.298);(0.917, 0.000, -0.374);4.757
8/5/2022 10:15:11 AM;21;26;lm2front;lm3(Car);(0.421, 0.000, 0.906);(0.593, 0.000, 0.804);11.502
8/5/2022 10:15:14 AM;22;27;lm2front;lm4(Fcapsule);(0.294, 0.000, 0.956);(0.327, 0.000, 0.940);2.075
8/5/2022 10:15:15 AM;23;28;lm2front;lm5(CobbleRock_E);(-0.010, 0.000, 1.000);(-0.553, 0.000, 0.833);32.957
8/5/2022 10:15:18 AM;24;29;lm2front;lm6(Struct_Pavilion_B);(-0.395, 0.000, 0.919);(-0.314, 0.000, 0.946);4.919
8/5/2022 10:15:26 AM;25;31;lm6front;lm1(RoofPiece_A);(0.518, 0.000, -0.855);(0.395, 0.000, 0.916);125.531
8/5/2022 10:15:26 AM;26;32;lm6front;lm2(Barn);(0.393, 0.000, -0.920);(0.586, 0.000, 0.811);121.022
8/5/2022 10:15:28 AM;27;33;lm6front;lm3(Car);(0.985, 0.000, -0.165);(0.437, 0.000, 0.896);73.511
8/5/2022 10:15:29 AM;28;34;lm6front;lm4(Fcapsule);(0.898, 0.000, 0.440);(0.111, 0.000, 0.994);57.561
8/5/2022 10:15:31 AM;29;35;lm6front;lm5(CobbleRock_E);(0.553, 0.000, 0.833);(-0.242, 0.000, 0.970);47.582
