
Time;TrialNum;TriggerNum,Referencelandmark;Displaylandmark, GroundTruthDirection; EstDirection; Angle
8/8/2022 1:46:22 PM;;;;;;;
8/8/2022 1:46:50 PM;0;1;lm4front;lm1(RoofPiece_A);(-0.134, 0.000, -0.991);(0.108, 0.000, -0.982);14.016
8/8/2022 1:46:57 PM;1;2;lm4front;lm2(Barn);(-0.291, 0.000, -0.957);(0.011, 0.000, -0.977);17.590
8/8/2022 1:47:01 PM;2;3;lm4front;lm3(Car);(-0.096, 0.000, -0.994);(-0.618, 0.000, -0.774);33.118
8/8/2022 1:47:09 PM;3;4;lm4front;lm5(CobbleRock_E);(-0.936, 0.000, 0.350);(-0.543, 0.000, 0.840);36.628
8/8/2022 1:47:15 PM;4;5;lm4front;lm6(Struct_Pavilion_B);(-0.909, 0.000, -0.416);(-0.209, 0.000, -0.954);53.041
8/8/2022 1:47:23 PM;5;7;lm6front;lm1(RoofPiece_A);(0.518, 0.000, -0.856);(0.567, 0.000, 0.823);114.282
8/8/2022 1:47:33 PM;6;8;lm6front;lm2(Barn);(0.393, 0.000, -0.920);(-0.324, 0.000, -0.922);42.516
8/8/2022 1:47:38 PM;7;9;lm6front;lm3(Car);(0.985, 0.000, -0.165);(0.438, 0.000, -0.896);54.434
8/8/2022 1:47:53 PM;8;10;lm6front;lm4(Fcapsule);(0.898, 0.000, 0.440);(-0.428, 0.000, 0.900);89.342
8/8/2022 1:47:56 PM;9;11;lm6front;lm5(CobbleRock_E);(0.553, 0.000, 0.833);(-0.151, 0.000, 0.983);42.332
8/8/2022 1:48:12 PM;10;13;lm3front;lm1(RoofPiece_A);(-0.127, 0.000, -0.992);(0.163, 0.000, -0.955);17.006
8/8/2022 1:48:14 PM;11;14;lm3front;lm2(Barn);(-0.369, 0.000, -0.929);(0.214, 0.000, -0.940);34.520
8/8/2022 1:48:23 PM;12;15;lm3front;lm4(Fcapsule);(0.107, 0.000, 0.994);(-0.994, 0.000, 0.089);91.038
8/8/2022 1:48:25 PM;13;16;lm3front;lm5(CobbleRock_E);(-0.489, 0.000, 0.872);(-0.966, 0.000, 0.194);49.348
8/8/2022 1:48:30 PM;14;17;lm3front;lm6(Struct_Pavilion_B);(-0.989, 0.000, 0.146);(0.148, 0.000, -0.983);106.956
8/8/2022 1:48:42 PM;15;19;lm5front;lm1(RoofPiece_A);(0.145, 0.000, -0.989);(-0.448, 0.000, -0.828);36.739
8/8/2022 1:48:44 PM;16;20;lm5front;lm2(Barn);(0.013, 0.000, -1.000);(-0.431, 0.000, -0.835);28.061
8/8/2022 1:48:47 PM;17;21;lm5front;lm3(Car);(0.470, 0.000, -0.882);(-0.166, 0.000, -0.980);37.640
8/8/2022 1:48:50 PM;18;22;lm5front;lm4(Fcapsule);(0.905, 0.000, -0.426);(-0.259, 0.000, -0.965);79.772
8/8/2022 1:48:53 PM;19;23;lm5front;lm6(Struct_Pavilion_B);(-0.580, 0.000, -0.814);(-0.436, 0.000, -0.846);8.203
8/8/2022 1:49:09 PM;20;25;lm1front;lm2(Barn);(-0.902, 0.000, 0.423);(-0.707, 0.000, 0.652);17.545
8/8/2022 1:49:13 PM;21;26;lm1front;lm3(Car);(0.151, 0.000, 0.988);(-0.926, 0.000, -0.368);120.372
8/8/2022 1:49:15 PM;22;27;lm1front;lm4(Fcapsule);(0.118, 0.000, 0.993);(-0.808, 0.000, -0.571);132.035
8/8/2022 1:49:17 PM;23;28;lm1front;lm5(CobbleRock_E);(-0.158, 0.000, 0.987);(-0.772, 0.000, -0.624);119.813
8/8/2022 1:49:22 PM;24;29;lm1front;lm6(Struct_Pavilion_B);(-0.526, 0.000, 0.850);(-0.723, 0.000, 0.675);15.237
8/8/2022 1:49:30 PM;25;31;lm2front;lm1(RoofPiece_A);(0.951, 0.000, -0.298);(0.505, 0.000, 0.852);76.763
8/8/2022 1:49:39 PM;26;32;lm2front;lm3(Car);(0.421, 0.000, 0.906);(0.719, 0.000, -0.694);109.077
8/8/2022 1:49:41 PM;27;33;lm2front;lm4(Fcapsule);(0.294, 0.000, 0.956);(0.758, 0.000, -0.623);112.335
8/8/2022 1:49:43 PM;28;34;lm2front;lm5(CobbleRock_E);(-0.010, 0.000, 1.000);(0.751, 0.000, -0.624);130.313
8/8/2022 1:49:49 PM;29;35;lm2front;lm6(Struct_Pavilion_B);(-0.395, 0.000, 0.919);(-0.191, 0.000, 0.970);12.119
