
Time;TrialNum;TriggerNum,Referencelandmark;Displaylandmark, GroundTruthDirection; EstDirection; Angle
8/8/2022 1:27:26 PM;;;;;;;
8/8/2022 1:28:03 PM;0;1;lm4front;lm1(RoofPiece_A);(-0.134, 0.000, -0.991);(-0.228, 0.000, -0.973);5.479
8/8/2022 1:28:05 PM;1;2;lm4front;lm2(Barn);(-0.291, 0.000, -0.957);(-0.397, 0.000, -0.918);6.462
8/8/2022 1:28:09 PM;2;3;lm4front;lm3(Car);(-0.096, 0.000, -0.994);(-0.151, 0.000, -0.988);3.197
8/8/2022 1:28:14 PM;3;4;lm4front;lm5(CobbleRock_E);(-0.936, 0.000, 0.350);(-0.553, 0.000, 0.832);35.875
8/8/2022 1:28:19 PM;4;5;lm4front;lm6(Struct_Pavilion_B);(-0.909, 0.000, -0.416);(-0.927, 0.000, -0.364);3.178
8/8/2022 1:28:32 PM;5;7;lm2front;lm1(RoofPiece_A);(0.951, 0.000, -0.298);(0.976, 0.000, -0.208);5.357
8/8/2022 1:28:40 PM;6;8;lm2front;lm3(Car);(0.421, 0.000, 0.906);(0.605, 0.000, 0.795);12.346
8/8/2022 1:28:42 PM;7;9;lm2front;lm4(Fcapsule);(0.294, 0.000, 0.956);(0.382, 0.000, 0.924);5.365
8/8/2022 1:28:45 PM;8;10;lm2front;lm5(CobbleRock_E);(-0.010, 0.000, 1.000);(-0.036, 0.000, 0.999);1.443
8/8/2022 1:28:48 PM;9;11;lm2front;lm6(Struct_Pavilion_B);(-0.395, 0.000, 0.919);(-0.908, 0.000, 0.415);42.142
8/8/2022 1:28:59 PM;10;13;lm1front;lm2(Barn);(-0.902, 0.000, 0.423);(-0.925, 0.000, 0.373);3.210
8/8/2022 1:29:19 PM;11;14;lm1front;lm3(Car);(0.151, 0.000, 0.988);(-0.156, 0.000, 0.983);17.731
8/8/2022 1:29:21 PM;12;15;lm1front;lm4(Fcapsule);(0.118, 0.000, 0.993);(-0.239, 0.000, 0.971);20.612
8/8/2022 1:29:32 PM;13;16;lm1front;lm5(CobbleRock_E);(-0.158, 0.000, 0.987);(-0.405, 0.000, 0.914);14.773
8/8/2022 1:29:37 PM;14;17;lm1front;lm6(Struct_Pavilion_B);(-0.526, 0.000, 0.850);(-0.901, 0.000, 0.424);33.056
8/8/2022 1:30:36 PM;15;19;lm3front;lm1(RoofPiece_A);(-0.127, 0.000, -0.992);(0.903, 0.000, -0.423);72.260
8/8/2022 1:30:41 PM;16;20;lm3front;lm2(Barn);(-0.369, 0.000, -0.929);(0.706, 0.000, -0.707);66.666
8/8/2022 1:30:58 PM;17;21;lm3front;lm4(Fcapsule);(0.107, 0.000, 0.994);(-0.961, 0.000, 0.267);80.629
8/8/2022 1:31:05 PM;18;22;lm3front;lm5(CobbleRock_E);(-0.489, 0.000, 0.872);(-0.986, 0.000, -0.164);70.163
8/8/2022 1:31:18 PM;19;23;lm3front;lm6(Struct_Pavilion_B);(-0.989, 0.000, 0.146);(0.101, 0.000, -0.991);104.246
8/8/2022 1:31:59 PM;20;25;lm6front;lm1(RoofPiece_A);(0.518, 0.000, -0.856);(0.953, 0.000, 0.250);73.511
8/8/2022 1:32:00 PM;21;26;lm6front;lm2(Barn);(0.393, 0.000, -0.920);(0.959, 0.000, 0.176);77.292
8/8/2022 1:32:04 PM;22;27;lm6front;lm3(Car);(0.985, 0.000, -0.165);(0.803, 0.000, 0.581);45.418
8/8/2022 1:32:06 PM;23;28;lm6front;lm4(Fcapsule);(0.898, 0.000, 0.440);(0.643, 0.000, 0.752);23.370
8/8/2022 1:32:07 PM;24;29;lm6front;lm5(CobbleRock_E);(0.553, 0.000, 0.833);(0.451, 0.000, 0.882);6.493
8/8/2022 1:32:28 PM;25;31;lm5front;lm1(RoofPiece_A);(0.145, 0.000, -0.989);(0.373, 0.000, -0.928);13.592
8/8/2022 1:32:29 PM;26;32;lm5front;lm2(Barn);(0.013, 0.000, -1.000);(0.264, 0.000, -0.965);14.547
8/8/2022 1:32:31 PM;27;33;lm5front;lm3(Car);(0.470, 0.000, -0.882);(0.501, 0.000, -0.863);2.101
8/8/2022 1:32:33 PM;28;34;lm5front;lm4(Fcapsule);(0.905, 0.000, -0.426);(0.663, 0.000, -0.741);22.941
8/8/2022 1:32:37 PM;29;35;lm5front;lm6(Struct_Pavilion_B);(-0.580, 0.000, -0.814);(-0.466, 0.000, -0.872);7.390
